index,participant,director,resp,meaning,thisN,round,pair,Begin Time - msec,End Time - msec,Duration - msec,Participant1,Participant2,StrategyP1,StrategyP2,MarkerP1,MarkerP2,SAlignmentP1,SAlignmentP2,FormP1,FormP2,EnactingP1,EnactingP2,MoldingP1,MoldingP2,DrawingP1,DrawingP2,RepresentingP1,RepresentingP2,Forms_AlignmnentP1,AMarkerP1,AMarkerP2,Forms_AlignmnentP2,strategies,alignment,strategies_no,moulding,enacting,drawing,representing,alignment_degree,condition
97,P119_P120_Z-sit,P120,right,skakanka,21,round2,P119P120,337900,338400,500,,SKAKANKA_2_,,SKAKANKA_2_D_E,,SKAKANKA_2_MIO,,SKAKANKA_2_D_E_2/2,,SKAKANKA_2_D_E,,,,,,,,,,,,,SKAKANKA_2_D_E,SKAKANKA_2_D_E_2/2,2,0,1,1,0,1,sit
100,P119_P120_Z-sit,P119,right,drewno,24,round2,P119P120,368220,375100,6880,DREWNO_2_,,DREWNO_2_E_E_E,,,,DREWNO_2_E_E_E_3/3,,DREWNO_2_E_E_E,,,,,,,,,,,,,,DREWNO_2_E_E_E,DREWNO_2_E_E_E_3/3,3,0,1,0,0,1,sit
100,P119_P120_Z-sit,P119,right,drewno,24,round2,P119P120,368757,370057,1300,DREWNO_2_,,DREWNO_2_E_E_E,,,,DREWNO_2_E_E_E_3/3,,DREWNO_2_E_E_E,,DREWNO_2_E,,,,,,,,DREWNO_2_E,,,,DREWNO_2_E_E_E,DREWNO_2_E_E_E_3/3,3,0,1,0,0,1,sit
100,P119_P120_Z-sit,P119,right,drewno,24,round2,P119P120,370057,370757,700,DREWNO_2_,,DREWNO_2_E_E_E,,,,DREWNO_2_E_E_E_3/3,,DREWNO_2_E_E_E,,DREWNO_2_E,,,,,,,,,,,,DREWNO_2_E_E_E,DREWNO_2_E_E_E_3/3,3,0,1,0,0,1,sit
100,P119_P120_Z-sit,P119,right,drewno,24,round2,P119P120,370757,371529,772,DREWNO_2_,,DREWNO_2_E_E_E,,DREWNO_2_MIO,,DREWNO_2_E_E_E_3/3,,DREWNO_2_E_E_E,,,,,,,,,,,,,,DREWNO_2_E_E_E,DREWNO_2_E_E_E_3/3,3,0,1,0,0,1,sit
100,P119_P120_Z-sit,P119,right,drewno,24,round2,P119P120,371529,373686,2157,DREWNO_2_,,DREWNO_2_E_E_E,,,,DREWNO_2_E_E_E_3/3,,DREWNO_2_E_E_E,,DREWNO_2_E,,,,,,,,,,,,DREWNO_2_E_E_E,DREWNO_2_E_E_E_3/3,3,0,1,0,0,1,sit
105,P119_P120_Z-sit,P120,right,drabina,29,round2,P119P120,424220,428980,4760,,DRABINA_2_,,DRABINA_2_E_D,,,,DRABINA_2_E_D_2/2,,DRABINA_2_E_D,,,,,,,,,,,,,DRABINA_2_E_D,DRABINA_2_E_D_2/2,2,0,1,1,0,1,sit
105,P119_P120_Z-sit,P120,right,drabina,29,round2,P119P120,424783,425867,1084,,DRABINA_2_,,DRABINA_2_E_D,,,,DRABINA_2_E_D_2/2,,DRABINA_2_E_D,,DRABINA_2_E,,,,,,,,,,DRABINA_2_E,DRABINA_2_E_D,DRABINA_2_E_D_2/2,2,0,1,1,0,1,sit
105,P119_P120_Z-sit,P120,right,drabina,29,round2,P119P120,425867,428367,2500,,DRABINA_2_,,DRABINA_2_E_D,,,,DRABINA_2_E_D_2/2,,DRABINA_2_E_D,,,,,,DRABINA_2_D,,,,,,,DRABINA_2_E_D,DRABINA_2_E_D_2/2,2,0,1,1,0,1,sit
111,P119_P120_Z-sit,P120,right,patelnia,3,round2,P119P120,497220,502060,4840,,PATELNIA_2_,,PATELNIA_2_D_E,,,,PATELNIA_2_D_E_2/2,,PATELNIA_2_D_E,,,,,,,,,,,,,PATELNIA_2_D_E,PATELNIA_2_D_E_2/2,2,0,1,1,0,1,sit
111,P119_P120_Z-sit,P120,right,patelnia,3,round2,P119P120,497400,499713,2313,,PATELNIA_2_,,PATELNIA_2_D_E,,,,PATELNIA_2_D_E_2/2,,PATELNIA_2_D_E,,,,,,PATELNIA_2_D,,,,,,PATELNIA_2_D,PATELNIA_2_D_E,PATELNIA_2_D_E_2/2,2,0,1,1,0,1,sit
111,P119_P120_Z-sit,P120,right,patelnia,3,round2,P119P120,499713,501538,1825,,PATELNIA_2_,,PATELNIA_2_D_E,,,,PATELNIA_2_D_E_2/2,,PATELNIA_2_D_E,,PATELNIA_2_E,,,,,,,,,,PATELNIA_2_E,PATELNIA_2_D_E,PATELNIA_2_D_E_2/2,2,0,1,1,0,1,sit
116,P119_P120_Z-sit,P119,right,butelka,8,round2,P119P120,553160,559360,6200,BUTELKA_2_,,BUTELKA_2_M_E_E,,,,BUTELKA_2_M_E_E_2/3,,BUTELKA_2_M_E_E,,,,,,,,,,,,,,BUTELKA_2_M_E_E,BUTELKA_2_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
116,P119_P120_Z-sit,P119,right,butelka,8,round2,P119P120,553560,555060,1500,BUTELKA_2_,,BUTELKA_2_M_E_E,,,,BUTELKA_2_M_E_E_2/3,,BUTELKA_2_M_E_E,,,,BUTELKA_2_M,,,,,,,,,,BUTELKA_2_M_E_E,BUTELKA_2_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
116,P119_P120_Z-sit,P119,right,butelka,8,round2,P119P120,555060,556860,1800,BUTELKA_2_,,BUTELKA_2_M_E_E,,,,BUTELKA_2_M_E_E_2/3,,BUTELKA_2_M_E_E,,BUTELKA_2_E,,,,,,,,BUTELKA_2_E,,,,BUTELKA_2_M_E_E,BUTELKA_2_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
116,P119_P120_Z-sit,P119,right,butelka,8,round2,P119P120,556880,557520,640,BUTELKA_2_,,BUTELKA_2_M_E_E,,BUTELKA_2_MIO,,BUTELKA_2_M_E_E_2/3,,BUTELKA_2_M_E_E,,,,,,,,,,,,,,BUTELKA_2_M_E_E,BUTELKA_2_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
116,P119_P120_Z-sit,P119,right,butelka,8,round2,P119P120,557520,558760,1240,BUTELKA_2_,,BUTELKA_2_M_E_E,,,,BUTELKA_2_M_E_E_2/3,,BUTELKA_2_M_E_E,,BUTELKA_2_E,,,,,,,,BUTELKA_2_E,,,,BUTELKA_2_M_E_E,BUTELKA_2_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
117,P119_P120_Z-sit,P120,right,schody,9,round2,P119P120,566560,571040,4480,,SCHODY_2_,,SCHODY_2_D,,,,SCHODY_2_D_1/1,,SCHODY_2_D,,,,,,,,,,,,,SCHODY_2_D,SCHODY_2_D_1/1,1,0,0,1,0,1,sit
117,P119_P120_Z-sit,P120,right,schody,9,round2,P119P120,567050,569850,2800,,SCHODY_2_,,SCHODY_2_D,,,,SCHODY_2_D_1/1,,SCHODY_2_D,,,,,,SCHODY_2_D,,,,,,SCHODY_2_D,SCHODY_2_D,SCHODY_2_D_1/1,1,0,0,1,0,1,sit
118,P119_P120_Z-sit,P119,right,laska,10,round2,P119P120,577420,582820,5400,LASKA_2_,,LASKA_2_D_E,,,,LASKA_2_D_E_2/2,,LASKA_2_D_E,,,,,,,,,,,,,,LASKA_2_D_E,LASKA_2_D_E_2/2,2,0,1,1,0,1,sit
118,P119_P120_Z-sit,P119,right,laska,10,round2,P119P120,577600,578580,980,LASKA_2_,,LASKA_2_D_E,,,,LASKA_2_D_E_2/2,,LASKA_2_D_E,,,,,,LASKA_2_D,,,,LASKA_2_D,,,,LASKA_2_D_E,LASKA_2_D_E_2/2,2,0,1,1,0,1,sit
118,P119_P120_Z-sit,P119,right,laska,10,round2,P119P120,578600,581880,3280,LASKA_2_,,LASKA_2_D_E,,,,LASKA_2_D_E_2/2,,LASKA_2_D_E,,LASKA_2_E,,,,,,,,LASKA_2_E,,,,LASKA_2_D_E,LASKA_2_D_E_2/2,2,0,1,1,0,1,sit
119,P119_P120_Z-sit,P120,right,luneta,11,round2,P119P120,587740,590980,3240,,LUNETA_2_,,LUNETA_2_E,,,,LUNETA_2_E_1/1,,LUNETA_2_E,,,,,,,,,,,,,LUNETA_2_E,LUNETA_2_E_1/1,1,0,1,0,0,1,sit
119,P119_P120_Z-sit,P120,right,luneta,11,round2,P119P120,588025,589850,1825,,LUNETA_2_,,LUNETA_2_E,,,,LUNETA_2_E_1/1,,LUNETA_2_E,,LUNETA_2_E,,,,,,,,,,LUNETA_2_E,LUNETA_2_E,LUNETA_2_E_1/1,1,0,1,0,0,1,sit
120,P119_P120_Z-sit,P119,right,drabina,12,round2,P119P120,596940,603180,6240,DRABINA_2_,,DRABINA_2_D_E,,,,DRABINA_2_D_E_2/2,,DRABINA_2_D_E,,,,,,,,,,,,,,DRABINA_2_D_E,DRABINA_2_D_E_2/2,2,0,1,1,0,1,sit
120,P119_P120_Z-sit,P119,right,drabina,12,round2,P119P120,597500,600040,2540,DRABINA_2_,,DRABINA_2_D_E,,,,DRABINA_2_D_E_2/2,,DRABINA_2_D_E,,,,,,DRABINA_2_D,,,,,,,,DRABINA_2_D_E,DRABINA_2_D_E_2/2,2,0,1,1,0,1,sit
120,P119_P120_Z-sit,P119,right,drabina,12,round2,P119P120,600020,601860,1840,DRABINA_2_,,DRABINA_2_D_E,,,,DRABINA_2_D_E_2/2,,DRABINA_2_D_E,,DRABINA_2_E,,,,,,,,DRABINA_2_E,,,,DRABINA_2_D_E,DRABINA_2_D_E_2/2,2,0,1,1,0,1,sit
121,P119_P120_Z-sit,P120,right,drewno,13,round2,P119P120,609880,616320,6440,,DREWNO_2_,,DREWNO_2_E_D,,,,DREWNO_2_E_D_1/2,,DREWNO_2_E_D,,,,,,,,,,,,,DREWNO_2_E_D,DREWNO_2_E_D_1/2,2,0,1,1,0,0.5,sit
121,P119_P120_Z-sit,P120,right,drewno,13,round2,P119P120,611163,612325,1162,,DREWNO_2_,,DREWNO_2_E_D,,,,DREWNO_2_E_D_1/2,,DREWNO_2_E_D,,DREWNO_2_E,,,,,,,,,,DREWNO_2_E,DREWNO_2_E_D,DREWNO_2_E_D_1/2,2,0,1,1,0,0.5,sit
121,P119_P120_Z-sit,P120,right,drewno,13,round2,P119P120,612325,612638,313,,DREWNO_2_,,DREWNO_2_E_D,,DREWNO_2_MS,,DREWNO_2_E_D_1/2,,DREWNO_2_E_D,,,,,,,,,,,,,DREWNO_2_E_D,DREWNO_2_E_D_1/2,2,0,1,1,0,0.5,sit
121,P119_P120_Z-sit,P120,right,drewno,13,round2,P119P120,612650,614713,2063,,DREWNO_2_,,DREWNO_2_E_D,,,,DREWNO_2_E_D_1/2,,DREWNO_2_E_D,,,,,,DREWNO_2_D,,,,,,,DREWNO_2_E_D,DREWNO_2_E_D_1/2,2,0,1,1,0,0.5,sit
126,P119_P120_Z-sit,P119,right,rower,18,round2,P119P120,668800,675000,6200,ROWER_2_,,ROWER_2_E_E,,,,ROWER_2_E_E_2/2,,ROWER_2_E_E,,,,,,,,,,,,,,ROWER_2_E_E,ROWER_2_E_E_2/2,2,0,1,0,0,1,sit
126,P119_P120_Z-sit,P119,right,rower,18,round2,P119P120,669640,670800,1160,ROWER_2_,,ROWER_2_E_E,,,,ROWER_2_E_E_2/2,,ROWER_2_E_E,,ROWER_2_E,,,,,,,,ROWER_2_E,,,,ROWER_2_E_E,ROWER_2_E_E_2/2,2,0,1,0,0,1,sit
126,P119_P120_Z-sit,P119,right,rower,18,round2,P119P120,670800,674500,3700,ROWER_2_,,ROWER_2_E_E,,,,ROWER_2_E_E_2/2,,ROWER_2_E_E,,ROWER_2_E,,,,,,,,ROWER_2_E,,,,ROWER_2_E_E,ROWER_2_E_E_2/2,2,0,1,0,0,1,sit
132,P119_P120_Z-sit,P119,right,skakanka,24,round2,P119P120,740600,745360,4760,SKAKANKA_2_,,SKAKANKA_2_E_D,,,,SKAKANKA_2_E_D_2/2,,SKAKANKA_2_E_D,,,,,,,,,,,,,,SKAKANKA_2_E_D,SKAKANKA_2_E_D_2/2,2,0,1,1,0,1,sit
132,P119_P120_Z-sit,P119,right,skakanka,24,round2,P119P120,741100,742600,1500,SKAKANKA_2_,,SKAKANKA_2_E_D,,,,SKAKANKA_2_E_D_2/2,,SKAKANKA_2_E_D,,SKAKANKA_2_E,,,,,,,,SKAKANKA_2_E,,,,SKAKANKA_2_E_D,SKAKANKA_2_E_D_2/2,2,0,1,1,0,1,sit
132,P119_P120_Z-sit,P119,right,skakanka,24,round2,P119P120,742617,744333,1716,SKAKANKA_2_,,SKAKANKA_2_E_D,,,,SKAKANKA_2_E_D_2/2,,SKAKANKA_2_E_D,,,,,,SKAKANKA_2_D,,,,SKAKANKA_2_D,,,,SKAKANKA_2_E_D,SKAKANKA_2_E_D_2/2,2,0,1,1,0,1,sit
146,P119_P120_Z-sit,P119,right,butelka,4,round3,P119P120,124183,129136,4953,BUTELKA_3_,,BUTELKA_3_M_E_E,,,,BUTELKA_3_M_E_E_2/3,,BUTELKA_3_M_E_E,,,,,,,,,,,,,,BUTELKA_3_M_E_E,BUTELKA_3_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
146,P119_P120_Z-sit,P119,right,butelka,4,round3,P119P120,124727,125673,946,BUTELKA_3_,,BUTELKA_3_M_E_E,,,,BUTELKA_3_M_E_E_2/3,,BUTELKA_3_M_E_E,,,,BUTELKA_3_M,,,,,,,,,,BUTELKA_3_M_E_E,BUTELKA_3_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
146,P119_P120_Z-sit,P119,right,butelka,4,round3,P119P120,125673,126864,1191,BUTELKA_3_,,BUTELKA_3_M_E_E,,,,BUTELKA_3_M_E_E_2/3,,BUTELKA_3_M_E_E,,BUTELKA_3_E,,,,,,,,BUTELKA_3_E,,,,BUTELKA_3_M_E_E,BUTELKA_3_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
146,P119_P120_Z-sit,P119,right,butelka,4,round3,P119P120,126864,127264,400,BUTELKA_3_,,BUTELKA_3_M_E_E,,BUTELKA_3_MIO,,BUTELKA_3_M_E_E_2/3,,BUTELKA_3_M_E_E,,,,,,,,,,,,,,BUTELKA_3_M_E_E,BUTELKA_3_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
146,P119_P120_Z-sit,P119,right,butelka,4,round3,P119P120,127273,127936,663,BUTELKA_3_,,BUTELKA_3_M_E_E,,,,BUTELKA_3_M_E_E_2/3,,BUTELKA_3_M_E_E,,BUTELKA_3_E,,,,,,,,,,,,BUTELKA_3_M_E_E,BUTELKA_3_M_E_E_2/3,3,1,1,0,0,0.666666666666667,sit
151,P119_P120_Z-sit,P120,right,drabina,9,round3,P119P120,172706,177706,5000,,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,,,,,,,,,,,,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
151,P119_P120_Z-sit,P120,right,drabina,9,round3,P119P120,173062,175037,1975,,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,,,,,DRABINA_3_D,,,,,,,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
151,P119_P120_Z-sit,P120,right,drabina,9,round3,P119P120,175050,176450,1400,,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,DRABINA_3_E,,,,,,,,,,DRABINA_3_E,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
154,P119_P120_Z-sit,P119,right,drewno,12,round3,P119P120,203059,209012,5953,DREWNO_3_,,DREWNO_3_E_D_E,,,,DREWNO_3_E_D_E_3/3,,DREWNO_3_E_D_E,,,,,,,,,,,,,,DREWNO_3_E_D_E,DREWNO_3_E_D_E_3/3,3,0,1,1,0,1,sit
154,P119_P120_Z-sit,P119,right,drewno,12,round3,P119P120,203500,204787,1287,DREWNO_3_,,DREWNO_3_E_D_E,,,,DREWNO_3_E_D_E_3/3,,DREWNO_3_E_D_E,,DREWNO_3_E,,,,,,,,DREWNO_3_E,,,,DREWNO_3_E_D_E,DREWNO_3_E_D_E_3/3,3,0,1,1,0,1,sit
154,P119_P120_Z-sit,P119,right,drewno,12,round3,P119P120,204787,205760,973,DREWNO_3_,,DREWNO_3_E_D_E,,,,DREWNO_3_E_D_E_3/3,,DREWNO_3_E_D_E,,,,,,DREWNO_3_D,,,,DREWNO_3_D,,,,DREWNO_3_E_D_E,DREWNO_3_E_D_E_3/3,3,0,1,1,0,1,sit
154,P119_P120_Z-sit,P119,right,drewno,12,round3,P119P120,205770,206380,610,DREWNO_3_,,DREWNO_3_E_D_E,,DREWNO_3_MIO,,DREWNO_3_E_D_E_3/3,,DREWNO_3_E_D_E,,,,,,,,,,,DREWNO_3_MIO,,,DREWNO_3_E_D_E,DREWNO_3_E_D_E_3/3,3,0,1,1,0,1,sit
154,P119_P120_Z-sit,P119,right,drewno,12,round3,P119P120,206390,207740,1350,DREWNO_3_,,DREWNO_3_E_D_E,,,,DREWNO_3_E_D_E_3/3,,DREWNO_3_E_D_E,,DREWNO_3_E,,,,,,,,DREWNO_3_E,,,,DREWNO_3_E_D_E,DREWNO_3_E_D_E_3/3,3,0,1,1,0,1,sit
156,P119_P120_Z-sit,P119,right,skakanka,14,round3,P119P120,224928,229833,4905,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,,,,,,,,,,,,,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
156,P119_P120_Z-sit,P119,right,skakanka,14,round3,P119P120,225280,226330,1050,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,,,,,SKAKANKA_3_D,,,,SKAKANKA_3_D,,,,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
156,P119_P120_Z-sit,P119,right,skakanka,14,round3,P119P120,226340,228290,1950,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,SKAKANKA_3_E,,,,,,,,SKAKANKA_3_E,,,,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
157,P119_P120_Z-sit,P120,right,laska,15,round3,P119P120,234516,238849,4333,,LASKA_3_,,LASKA_3_E_D,,,,LASKA_3_E_D_2/2,,LASKA_3_E_D,,,,,,,,,,,,,LASKA_3_E_D,LASKA_3_E_D_2/2,2,0,1,1,0,1,sit
157,P119_P120_Z-sit,P120,right,laska,15,round3,P119P120,235162,236350,1188,,LASKA_3_,,LASKA_3_E_D,,,,LASKA_3_E_D_2/2,,LASKA_3_E_D,,LASKA_3_E,,,,,,,,,,LASKA_3_E,LASKA_3_E_D,LASKA_3_E_D_2/2,2,0,1,1,0,1,sit
157,P119_P120_Z-sit,P120,right,laska,15,round3,P119P120,236375,237562,1187,,LASKA_3_,,LASKA_3_E_D,,,,LASKA_3_E_D_2/2,,LASKA_3_E_D,,,,,,LASKA_3_D,,,,,,LASKA_3_D,LASKA_3_E_D,LASKA_3_E_D_2/2,2,0,1,1,0,1,sit
166,P119_P120_Z-sit,P119,right,schody,24,round3,P119P120,322971,329542,6571,SCHODY_3_,,SCHODY_3_D,,,,SCHODY_3_D_1/1,,SCHODY_3_D,,,,,,,,,,,,,,SCHODY_3_D,SCHODY_3_D_1/1,1,0,0,1,0,1,sit
166,P119_P120_Z-sit,P119,right,schody,24,round3,P119P120,323428,326871,3443,SCHODY_3_,,SCHODY_3_D,,,,SCHODY_3_D_1/1,,SCHODY_3_D,,,,,,SCHODY_3_D,,,,SCHODY_3_D,,,,SCHODY_3_D,SCHODY_3_D_1/1,1,0,0,1,0,1,sit
168,P119_P120_Z-sit,P119,right,patelnia,26,round3,P119P120,343693,350646,6953,PATELNIA_3_,,PATELNIA_3_D_E,,,,PATELNIA_3_D_E_2/2,,PATELNIA_3_D_E,,,,,,,,,,,,,,PATELNIA_3_D_E,PATELNIA_3_D_E_2/2,2,0,1,1,0,1,sit
168,P119_P120_Z-sit,P119,right,patelnia,26,round3,P119P120,344128,345814,1686,PATELNIA_3_,,PATELNIA_3_D_E,,,,PATELNIA_3_D_E_2/2,,PATELNIA_3_D_E,,,,,,PATELNIA_3_D,,,,PATELNIA_3_D,,,,PATELNIA_3_D_E,PATELNIA_3_D_E_2/2,2,0,1,1,0,1,sit
168,P119_P120_Z-sit,P119,right,patelnia,26,round3,P119P120,345814,348128,2314,PATELNIA_3_,,PATELNIA_3_D_E,,,,PATELNIA_3_D_E_2/2,,PATELNIA_3_D_E,,PATELNIA_3_E,,,,,,,,PATELNIA_3_E,,,,PATELNIA_3_D_E,PATELNIA_3_D_E_2/2,2,0,1,1,0,1,sit
168,P119_P120_Z-sit,P119,right,patelnia,26,round3,P119P120,348128,349300,1172,PATELNIA_3_,,PATELNIA_3_D_E,,PATELNIA_3_MIO,,PATELNIA_3_D_E_2/2,,PATELNIA_3_D_E,,,,,,,,,,,,,,PATELNIA_3_D_E,PATELNIA_3_D_E_2/2,2,0,1,1,0,1,sit
170,P119_P120_Z-sit,P119,right,rower,28,round3,P119P120,362844,368035,5191,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,,,,,,,,,,,,,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
170,P119_P120_Z-sit,P119,right,rower,28,round3,P119P120,363528,364886,1358,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,ROWER_3_E,,,,,,,,ROWER_3_E,,,,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
170,P119_P120_Z-sit,P119,right,rower,28,round3,P119P120,364886,367514,2628,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,ROWER_3_E,,,,,,,,ROWER_3_E,,,,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
172,P119_P120_Z-sit,P119,right,luneta,30,round3,P119P120,385305,388686,3381,LUNETA_3_,,LUNETA_3_E,,,,LUNETA_3_E_1/1,,LUNETA_3_E,,,,,,,,,,,,,,LUNETA_3_E,LUNETA_3_E_1/1,1,0,1,0,0,1,sit
172,P119_P120_Z-sit,P119,right,luneta,30,round3,P119P120,385671,387657,1986,LUNETA_3_,,LUNETA_3_E,,,,LUNETA_3_E_1/1,,LUNETA_3_E,,LUNETA_3_E,,,,,,,,LUNETA_3_E,,,,LUNETA_3_E,LUNETA_3_E_1/1,1,0,1,0,0,1,sit
180,P119_P120_Z-sit,P119,right,drabina,6,round3,P119P120,473795,478080,4285,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,,,,,,,,,,,,,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
180,P119_P120_Z-sit,P119,right,drabina,6,round3,P119P120,474214,475485,1271,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,,,,,DRABINA_3_D,,,,,,,,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
180,P119_P120_Z-sit,P119,right,drabina,6,round3,P119P120,475471,477371,1900,DRABINA_3_,,DRABINA_3_D_E,,,,DRABINA_3_D_E_2/2,,DRABINA_3_D_E,,DRABINA_3_E,,,,,,,,DRABINA_3_E,,,,DRABINA_3_D_E,DRABINA_3_D_E_2/2,2,0,1,1,0,1,sit
183,P119_P120_Z-sit,P120,right,skakanka,9,round3,P119P120,507511,512083,4572,,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,,,,,,,,,,,,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
183,P119_P120_Z-sit,P120,right,skakanka,9,round3,P119P120,507712,508725,1013,,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,,,,,SKAKANKA_3_D,,,,,,SKAKANKA_3_D,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
183,P119_P120_Z-sit,P120,right,skakanka,9,round3,P119P120,508725,510400,1675,,SKAKANKA_3_,,SKAKANKA_3_D_E,,,,SKAKANKA_3_D_E_2/2,,SKAKANKA_3_D_E,,SKAKANKA_3_E,,,,,,,,,,SKAKANKA_3_E,SKAKANKA_3_D_E,SKAKANKA_3_D_E_2/2,2,0,1,1,0,1,sit
187,P119_P120_Z-sit,P120,right,rower,13,round3,P119P120,550057,554866,4809,,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,,,,,,,,,,,,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
187,P119_P120_Z-sit,P120,right,rower,13,round3,P119P120,550487,551962,1475,,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,ROWER_3_E,,,,,,,,,,ROWER_3_E,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
187,P119_P120_Z-sit,P120,right,rower,13,round3,P119P120,551962,553462,1500,,ROWER_3_,,ROWER_3_E_E,,,,ROWER_3_E_E_2/2,,ROWER_3_E_E,,ROWER_3_E,,,,,,,,,,ROWER_3_E,ROWER_3_E_E,ROWER_3_E_E_2/2,2,0,1,0,0,1,sit
189,P119_P120_Z-sit,P120,right,luneta,15,round3,P119P120,570453,573595,3142,,LUNETA_3_,,LUNETA_3_E,,,,LUNETA_3_E_1/1,,LUNETA_3_E,,,,,,,,,,,,,LUNETA_3_E,LUNETA_3_E_1/1,1,0,1,0,0,1,sit
189,P119_P120_Z-sit,P120,right,luneta,15,round3,P119P120,570600,572325,1725,,LUNETA_3_,,LUNETA_3_E,,,,LUNETA_3_E_1/1,,LUNETA_3_E,,LUNETA_3_E,,,,,,,,,,LUNETA_3_E,LUNETA_3_E,LUNETA_3_E_1/1,1,0,1,0,0,1,sit
190,P119_P120_Z-sit,P119,right,laska,16,round3,P119P120,579826,584731,4905,LASKA_3_,,LASKA_3_D_E,,,,LASKA_3_D_E_2/2,,LASKA_3_D_E,,,,,,,,,,,,,,LASKA_3_D_E,LASKA_3_D_E_2/2,2,0,1,1,0,1,sit
190,P119_P120_Z-sit,P119,right,laska,16,round3,P119P120,580314,580828,514,LASKA_3_,,LASKA_3_D_E,,,,LASKA_3_D_E_2/2,,LASKA_3_D_E,,,,,,LASKA_3_D,,,,LASKA_3_D,,,,LASKA_3_D_E,LASKA_3_D_E_2/2,2,0,1,1,0,1,sit
190,P119_P120_Z-sit,P119,right,laska,16,round3,P119P120,580828,584300,3472,LASKA_3_,,LASKA_3_D_E,,,,LASKA_3_D_E_2/2,,LASKA_3_D_E,,LASKA_3_E,,,,,,,,LASKA_3_E,,,,LASKA_3_D_E,LASKA_3_D_E_2/2,2,0,1,1,0,1,sit
195,P119_P120_Z-sit,P120,right,drewno,21,round3,P119P120,632813,639527,6714,,DREWNO_3_,,DREWNO_3_E_D,,,,DREWNO_3_E_D_2/2,,DREWNO_3_E_D,,,,,,,,,,,,,DREWNO_3_E_D,DREWNO_3_E_D_2/2,2,0,1,1,0,1,sit
